Id,PAXCOUNT,SALESCHANNEL,TRIPTYPEDESC,PURCHASELEAD,LENGTHOFSTAY,flight_hour,flight_day,ROUTE,geoNetwork_country,BAGGAGE_CATEGORY,SEAT_CATEGORY,FNB_CATEGORY,INS_FLAG,flightDuration_hour
2142,1,Internet,RoundTrip,13,17,9,Wed,AKLKUL,Philippines,1,0,0,0,8.83
2143,4,Internet,RoundTrip,31,62,10,Tue,AKLKUL,Indonesia,0,1,0,0,8.83
2144,4,Internet,RoundTrip,90,17,8,Fri,AKLMRU,Mauritius,1,1,1,0,7.42
2145,1,Internet,RoundTrip,13,115,12,Fri,AKLMRU,New Zealand,1,1,1,0,7.42
2146,1,Internet,RoundTrip,75,26,9,Sat,AKLMRU,New Zealand,1,1,1,0,7.42
2147,1,Internet,RoundTrip,90,40,11,Fri,AKLMRU,New Zealand,1,0,1,0,7.42
2148,1,Internet,RoundTrip,97,52,4,Sun,AKLMRU,New Zealand,1,1,1,0,7.42
2149,1,Internet,RoundTrip,7,31,4,Sat,AKLMRU,New Zealand,1,1,1,0,7.42
2150,3,Internet,RoundTrip,99,17,12,Tue,AKLPEK,China,1,0,1,1,6.42
2151,2,Internet,RoundTrip,226,17,2,Mon,AKLPEK,China,1,1,1,1,6.42
2152,2,Mobile,RoundTrip,234,31,17,Sat,AKLPEK,China,0,1,1,1,6.42
2153,1,Internet,RoundTrip,67,17,6,Sat,AKLPEK,China,1,1,1,1,6.42
2154,3,Internet,RoundTrip,332,19,11,Tue,AKLPVG,China,1,0,0,0,5.33
2155,2,Internet,RoundTrip,203,23,12,Mon,AKLPVG,China,1,0,0,0,5.33
2156,2,Internet,RoundTrip,79,30,7,Sun,AKLPVG,United States,1,0,1,1,5.33
2157,1,Internet,RoundTrip,140,26,3,Wed,AKLTPE,Taiwan,1,0,1,0,4.67
2158,1,Internet,RoundTrip,9,29,9,Sat,AKLTPE,New Zealand,1,0,0,0,4.67
2159,1,Internet,RoundTrip,11,23,9,Thu,AKLTPE,Taiwan,1,0,0,0,4.67
2160,2,Internet,RoundTrip,106,47,12,Wed,AKLTPE,Taiwan,1,0,0,0,4.67
2161,2,Internet,RoundTrip,54,19,15,Tue,AKLTPE,Taiwan,0,0,1,0,4.67
2162,1,Internet,RoundTrip,67,158,8,Thu,AKLTPE,Taiwan,1,0,0,0,4.67
2163,1,Internet,RoundTrip,23,17,7,Tue,AKLTPE,Taiwan,1,0,0,0,4.67
2164,1,Internet,RoundTrip,253,17,16,Thu,AKLTPE,Taiwan,0,0,0,0,4.67
2165,1,Internet,RoundTrip,11,23,8,Thu,AKLTPE,Taiwan,1,0,0,0,4.67
2166,2,Internet,RoundTrip,27,20,15,Mon,AKLTPE,Taiwan,1,0,1,0,4.67
2167,1,Internet,RoundTrip,26,18,8,Tue,AKLTPE,Taiwan,1,0,1,0,4.67
2168,2,Mobile,RoundTrip,15,37,11,Tue,AKLTPE,Taiwan,1,1,1,0,4.67
2169,1,Internet,RoundTrip,14,25,13,Fri,AKLTPE,Taiwan,0,0,0,0,4.67
2170,3,Internet,RoundTrip,157,18,14,Tue,AKLTPE,Taiwan,1,0,0,0,4.67
2171,4,Internet,RoundTrip,244,21,5,Tue,AKLTPE,Taiwan,0,0,1,0,4.67
2172,1,Internet,RoundTrip,42,20,3,Mon,AKLTPE,Taiwan,1,0,0,0,4.67
2173,1,Internet,RoundTrip,52,50,7,Thu,AKLTPE,Taiwan,1,0,1,0,4.67
2174,1,Internet,RoundTrip,56,17,5,Wed,AKLTPE,Singapore,1,0,0,0,4.67
2175,2,Internet,RoundTrip,58,18,6,Thu,AKLTPE,Taiwan,1,1,0,0,4.67
2176,1,Mobile,RoundTrip,48,18,17,Wed,AKLTPE,Taiwan,0,0,0,0,4.67
2177,1,Internet,RoundTrip,106,47,15,Wed,AKLTPE,Taiwan,0,0,0,0,4.67
2178,2,Internet,RoundTrip,146,23,7,Tue,AKLTPE,Taiwan,1,0,1,0,4.67
2179,1,Internet,RoundTrip,69,21,4,Fri,AKLTPE,Taiwan,0,0,0,0,4.67
2180,1,Internet,RoundTrip,72,22,8,Mon,AKLTPE,New Zealand,0,0,0,0,4.67
2181,1,Internet,RoundTrip,252,17,22,Mon,AKLTPE,Taiwan,0,0,0,0,4.67
2182,1,Internet,RoundTrip,58,18,12,Thu,AKLTPE,Taiwan,0,1,0,0,4.67
2183,1,Internet,RoundTrip,212,19,8,Mon,AKLTPE,Taiwan,1,0,0,0,4.67
2184,2,Internet,RoundTrip,54,29,15,Fri,AKLTPE,Taiwan,1,0,0,0,4.67
2185,1,Mobile,RoundTrip,219,42,6,Thu,AKLTPE,New Zealand,1,0,0,0,4.67
2186,2,Internet,RoundTrip,116,21,4,Thu,AKLTPE,Taiwan,0,0,1,0,4.67
2187,1,Internet,RoundTrip,128,17,7,Sun,AKLTPE,New Zealand,1,0,1,0,4.67
2188,1,Internet,RoundTrip,232,19,7,Tue,AKLTPE,Taiwan,1,0,0,0,4.67
2189,1,Internet,RoundTrip,22,19,5,Sat,AKLTPE,Taiwan,1,1,1,0,4.67
2190,1,Mobile,RoundTrip,68,22,15,Wed,AKLTPE,Taiwan,1,0,1,0,4.67
2191,1,Internet,RoundTrip,32,28,16,Thu,AKLTPE,Taiwan,1,0,1,0,4.67
2192,1,Internet,RoundTrip,6,34,11,Mon,AKLTPE,New Zealand,0,0,0,0,4.67
2193,1,Internet,RoundTrip,5,29,17,Sun,AKLTPE,Taiwan,1,0,0,0,4.67
2194,2,Mobile,RoundTrip,22,21,8,Sat,AKLTPE,Taiwan,1,0,0,0,4.67
2195,1,Internet,RoundTrip,51,31,5,Fri,AKLTPE,Taiwan,1,0,0,0,4.67
2196,2,Mobile,RoundTrip,48,23,15,Wed,AKLTPE,Taiwan,0,0,0,0,4.67
2197,4,Internet,RoundTrip,29,21,8,Thu,AKLTPE,Taiwan,1,0,0,0,4.67
2198,1,Internet,OneWay,64,0,10,Thu,AKLTPE,Taiwan,1,0,0,0,4.67
2199,1,Internet,RoundTrip,81,41,11,Sat,AORICN,South Korea,1,0,1,0,6.62
2200,1,Internet,RoundTrip,81,41,11,Sat,AORICN,South Korea,1,0,1,0,6.62
2201,1,Mobile,RoundTrip,10,18,2,Tue,AORICN,South Korea,1,0,1,0,6.62
2202,1,Internet,RoundTrip,50,21,7,Sat,AORICN,Italy,1,0,1,0,6.62
2203,1,Internet,RoundTrip,21,28,14,Mon,AORICN,South Korea,1,0,0,0,6.62
2204,1,Internet,RoundTrip,179,20,13,Mon,AORICN,Malaysia,1,0,0,0,6.62
2205,2,Internet,RoundTrip,140,17,3,Tue,AORICN,Malaysia,1,1,1,1,6.62
2206,1,Mobile,RoundTrip,248,33,13,Sun,AORICN,South Korea,1,1,1,1,6.62
2207,2,Internet,RoundTrip,79,35,7,Tue,AORICN,Malaysia,1,1,1,1,6.62
2208,1,Internet,RoundTrip,81,41,11,Sat,AORICN,South Korea,1,0,1,0,6.62
2209,1,Internet,RoundTrip,2,24,2,Sat,AORKIX,Malaysia,1,1,0,0,7
2210,2,Internet,RoundTrip,143,24,9,Sat,AORKIX,Malaysia,1,1,1,1,7
2211,1,Internet,RoundTrip,6,20,4,Mon,AORKIX,Japan,0,0,0,1,7
2212,1,Internet,RoundTrip,34,1,6,Thu,AORKIX,Japan,0,1,0,0,7
2213,1,Internet,RoundTrip,111,45,7,Thu,AORKIX,Japan,1,0,1,0,7
2214,1,Mobile,RoundTrip,17,30,20,Mon,AORKIX,Japan,1,0,1,0,7
2215,1,Internet,RoundTrip,61,55,15,Tue,AORKIX,Japan,1,0,1,0,7
2216,2,Internet,RoundTrip,7,89,6,Thu,AORKTM,Italy,1,0,1,0,4.75
2217,1,Mobile,RoundTrip,73,33,5,Sat,AORKTM,Italy,0,0,1,0,4.75
2218,1,Internet,RoundTrip,61,105,4,Thu,AORKTM,Malaysia,1,0,0,0,4.75
2219,1,Internet,RoundTrip,27,51,8,Wed,AORKTM,Malaysia,1,0,1,0,4.75
2220,1,Internet,RoundTrip,83,60,9,Mon,AORKTM,Malaysia,1,0,0,0,4.75
2221,1,Internet,RoundTrip,24,60,5,Mon,AORKTM,Malaysia,1,0,0,0,4.75
2222,1,Internet,RoundTrip,8,60,7,Sat,AORKTM,Italy,1,0,0,1,4.75
2223,2,Internet,RoundTrip,31,89,9,Mon,AORKTM,Italy,1,0,1,0,4.75
2224,1,Internet,RoundTrip,3,89,6,Wed,AORKTM,Malaysia,1,0,0,0,4.75
2225,1,Internet,RoundTrip,8,44,1,Thu,AORKTM,Italy,1,0,0,0,4.75
2226,3,Internet,RoundTrip,8,89,0,Wed,AORKTM,Malaysia,1,0,0,0,4.75
2227,1,Internet,RoundTrip,4,71,6,Thu,AORKTM,Italy,1,0,0,0,4.75
2228,1,Mobile,RoundTrip,16,26,7,Fri,AORKTM,Malaysia,0,0,0,0,4.75
2229,1,Internet,RoundTrip,51,60,4,Wed,AORKTM,Italy,1,1,1,0,4.75
2230,1,Internet,RoundTrip,4,61,8,Wed,AORKTM,Malaysia,1,0,0,1,4.75
2231,1,Internet,RoundTrip,9,92,8,Tue,AORKTM,Malaysia,1,0,1,0,4.75
2232,1,Internet,RoundTrip,25,62,13,Mon,AORKTM,Italy,1,0,0,0,4.75
2233,1,Internet,RoundTrip,23,20,19,Thu,AORMEL,Malaysia,1,0,1,0,8.83
2234,1,Mobile,RoundTrip,77,22,21,Mon,AORMEL,Australia,1,1,1,0,8.83
2235,1,Internet,RoundTrip,45,51,9,Mon,AORMEL,Australia,1,0,0,1,8.83
2236,1,Internet,RoundTrip,101,28,0,Wed,AORMEL,Australia,1,1,1,0,8.83
2237,1,Internet,RoundTrip,18,22,4,Mon,AORMEL,Malaysia,1,1,1,1,8.83
2238,1,Internet,RoundTrip,26,29,9,Sun,AORMEL,Australia,1,0,0,0,8.83
2239,1,Internet,RoundTrip,10,19,14,Sat,AORMEL,Australia,1,0,0,0,8.83
2240,1,Internet,RoundTrip,42,43,9,Tue,AORMEL,Malaysia,1,0,1,0,8.83
2241,3,Internet,RoundTrip,126,31,22,Thu,AORMEL,Australia,1,1,1,0,8.83
2242,2,Internet,RoundTrip,205,27,11,Tue,AORMEL,Australia,1,0,0,1,8.83
2243,1,Internet,RoundTrip,42,17,13,Thu,BBIMEL,Australia,1,1,1,0,8.83
2244,1,Internet,RoundTrip,16,22,1,Fri,BBIOOL,Australia,1,0,0,0,8.83
2245,2,Internet,RoundTrip,12,20,1,Sat,BBIOOL,Australia,1,1,0,0,8.83
2246,1,Internet,RoundTrip,97,45,9,Fri,BBIPER,Singapore,1,1,1,0,5.62
2247,1,Internet,RoundTrip,72,37,17,Wed,BBISYD,Australia,1,1,1,1,8.58
2248,2,Internet,RoundTrip,118,17,13,Mon,BBISYD,Australia,1,0,1,0,8.58
2249,1,Internet,RoundTrip,16,19,10,Mon,BBISYD,Australia,1,1,1,0,8.58
2250,2,Internet,RoundTrip,118,17,13,Mon,BBISYD,Australia,1,0,1,0,8.58
2251,1,Internet,RoundTrip,135,46,8,Mon,BBISYD,Australia,1,0,0,0,8.58
2252,1,Internet,RoundTrip,22,47,2,Sat,BBISYD,Australia,0,1,1,0,8.58
2253,1,Internet,RoundTrip,152,35,9,Tue,BBISYD,Australia,1,1,1,0,8.58
2254,2,Internet,RoundTrip,105,84,3,Fri,BBISYD,Vietnam,0,0,1,0,8.58
2255,1,Internet,RoundTrip,31,23,0,Tue,BBISYD,Australia,0,0,0,0,8.58
2256,2,Internet,RoundTrip,150,44,6,Tue,BBISYD,Australia,1,0,1,0,8.58
2257,1,Internet,RoundTrip,4,87,4,Mon,BBISYD,Australia,1,1,1,1,8.58
2258,1,Internet,RoundTrip,56,116,12,Sun,BDOCTS,Japan,1,1,1,0,8.67
2259,1,Internet,RoundTrip,27,25,5,Tue,BDOCTU,Indonesia,1,0,0,0,4.72
2260,1,Mobile,RoundTrip,29,40,10,Fri,BDOCTU,Indonesia,1,0,0,0,4.72
2261,1,Internet,RoundTrip,62,22,13,Thu,BDOHGH,China,1,0,1,0,5.07
2262,1,Internet,RoundTrip,33,25,15,Fri,BDOHGH,China,1,0,1,0,5.07
2263,2,Internet,RoundTrip,4,22,14,Sat,BDOHGH,China,1,0,0,0,5.07
2264,2,Internet,RoundTrip,17,21,6,Wed,BDOHGH,China,1,0,0,0,5.07
2265,4,Internet,RoundTrip,22,18,2,Thu,BDOHGH,China,0,0,1,0,5.07
2266,1,Internet,RoundTrip,61,22,10,Fri,BDOHGH,China,1,0,1,0,5.07
2267,1,Internet,RoundTrip,33,25,15,Fri,BDOHGH,China,1,0,1,0,5.07
2268,1,Mobile,RoundTrip,4,20,3,Mon,BDOHGH,China,1,1,1,1,5.07
2269,4,Internet,RoundTrip,62,20,6,Tue,BDOHGH,China,1,0,1,0,5.07
2270,4,Internet,RoundTrip,46,18,12,Sat,BDOHGH,China,1,0,1,0,5.07
2271,1,Internet,RoundTrip,85,24,8,Tue,BDOHGH,China,1,0,1,0,5.07
2272,2,Internet,RoundTrip,42,19,7,Sat,BDOHGH,China,1,0,1,0,5.07
2273,4,Internet,RoundTrip,31,18,13,Tue,BDOHGH,China,1,0,1,0,5.07
2274,5,Internet,RoundTrip,44,17,1,Thu,BDOHGH,China,1,0,1,0,5.07
2275,1,Internet,RoundTrip,23,29,1,Sat,BDOHGH,China,1,0,1,0,5.07
2276,7,Internet,RoundTrip,65,19,2,Thu,BDOHGH,China,1,0,1,0,5.07
2277,1,Internet,RoundTrip,19,57,11,Fri,BDOHGH,China,1,0,1,0,5.07
2278,4,Internet,RoundTrip,44,20,12,Mon,BDOHGH,China,1,0,0,0,5.07
2279,5,Internet,RoundTrip,38,20,6,Tue,BDOHGH,China,1,0,1,0,5.07
2280,1,Internet,RoundTrip,8,27,2,Wed,BDOHGH,China,1,0,0,0,5.07
2281,1,Mobile,RoundTrip,43,22,12,Thu,BDOHGH,China,1,0,1,1,5.07
2282,1,Internet,RoundTrip,6,51,3,Sun,BDOICN,South Korea,1,1,0,0,6.62
2283,1,Internet,RoundTrip,14,56,9,Fri,BDOICN,South Korea,1,1,1,0,6.62
2284,2,Internet,RoundTrip,24,31,14,Thu,BDOICN,South Korea,1,0,0,1,6.62
2285,1,Internet,RoundTrip,189,17,8,Fri,BDOICN,Indonesia,1,1,1,0,6.62
2286,1,Internet,RoundTrip,107,43,9,Tue,BDOICN,Indonesia,1,1,1,0,6.62
2287,1,Internet,RoundTrip,56,59,15,Sat,BDOICN,South Korea,1,0,1,1,6.62
2288,1,Internet,RoundTrip,58,23,10,Wed,BDOICN,Indonesia,1,1,0,1,6.62
2289,3,Internet,RoundTrip,189,17,8,Fri,BDOICN,Indonesia,1,1,1,0,6.62
2290,1,Internet,RoundTrip,47,35,13,Wed,BDOICN,South Korea,1,0,1,0,6.62
2291,2,Internet,RoundTrip,120,25,9,Fri,BDOICN,Indonesia,1,0,0,0,6.62
2292,1,Internet,RoundTrip,32,1,7,Wed,BDOICN,Indonesia,1,1,0,0,6.62
2293,1,Internet,RoundTrip,179,20,6,Fri,BDOICN,South Korea,1,0,1,0,6.62
2294,1,Internet,RoundTrip,201,17,6,Sat,BDOIKA,Indonesia,0,0,0,0,8.15
2295,1,Internet,RoundTrip,198,17,0,Tue,BDOIKA,Indonesia,1,1,1,0,8.15
2296,1,Internet,RoundTrip,201,17,7,Sat,BDOIKA,Indonesia,0,0,0,0,8.15
2297,1,Internet,RoundTrip,186,23,1,Wed,BDOIKA,Indonesia,1,1,1,0,8.15
2298,1,Internet,RoundTrip,216,17,7,Fri,BDOIKA,Indonesia,0,0,1,0,8.15
2299,1,Internet,RoundTrip,186,23,0,Wed,BDOIKA,Indonesia,1,1,1,0,8.15
2300,1,Internet,RoundTrip,217,17,2,Thu,BDOIKA,Indonesia,0,0,1,0,8.15
2301,2,Internet,RoundTrip,216,17,12,Fri,BDOIKA,Indonesia,0,0,0,0,8.15
2302,2,Mobile,RoundTrip,216,17,5,Fri,BDOIKA,Indonesia,0,0,0,0,8.15
2303,1,Internet,RoundTrip,215,17,3,Sat,BDOIKA,Indonesia,0,0,0,0,8.15
2304,3,Mobile,RoundTrip,83,48,15,Mon,BDOKIX,Japan,1,0,1,0,7
2305,1,Internet,RoundTrip,71,61,5,Wed,BDOKIX,Japan,1,0,1,0,7
2306,1,Mobile,RoundTrip,21,19,11,Wed,BDOKIX,Japan,0,0,0,0,7
2307,1,Internet,RoundTrip,78,58,4,Fri,BDOKIX,Japan,0,1,0,0,7
2308,1,Internet,RoundTrip,15,28,12,Fri,BDOKIX,Japan,0,1,0,0,7
2309,1,Internet,RoundTrip,37,59,8,Wed,BDOKIX,Japan,1,0,0,0,7
2310,1,Internet,RoundTrip,50,41,4,Wed,BDOKIX,Japan,1,1,1,0,7
2311,1,Internet,RoundTrip,54,21,4,Fri,BDOKIX,Indonesia,1,1,1,0,7
2312,1,Internet,RoundTrip,23,59,9,Thu,BDOKIX,Japan,1,0,0,0,7
2313,3,Mobile,RoundTrip,83,48,15,Mon,BDOKIX,Japan,1,0,1,0,7
2314,1,Internet,RoundTrip,33,35,6,Fri,BDOKIX,Japan,1,1,1,0,7
2315,1,Internet,RoundTrip,376,26,14,Mon,BDOKIX,Japan,1,1,1,1,7
2316,1,Internet,RoundTrip,33,142,11,Sat,BDOKIX,Japan,1,0,1,0,7
2317,1,Internet,RoundTrip,23,59,9,Thu,BDOKIX,Japan,1,0,0,0,7
2318,1,Internet,RoundTrip,1,23,4,Mon,BDOKIX,Indonesia,0,0,0,0,7
2319,1,Internet,RoundTrip,47,135,14,Thu,BDOKIX,Japan,1,0,0,0,7
2320,1,Internet,RoundTrip,25,357,11,Fri,BDOKIX,Japan,1,0,0,0,7
2321,1,Internet,RoundTrip,34,59,11,Sat,BDOKIX,Japan,1,0,1,0,7
2322,3,Mobile,RoundTrip,83,48,15,Mon,BDOKIX,Japan,1,0,1,0,7
2323,1,Internet,RoundTrip,39,36,13,Tue,BDOKIX,Japan,1,1,1,0,7
2324,1,Internet,RoundTrip,24,17,13,Mon,BDOKIX,Indonesia,1,0,0,0,7
2325,1,Internet,RoundTrip,68,27,12,Sat,BDOKIX,Japan,1,0,0,0,7
2326,1,Internet,RoundTrip,25,173,12,Sat,BDOKIX,Japan,1,0,1,0,7
2327,2,Internet,RoundTrip,250,78,14,Thu,BDOKIX,Indonesia,1,1,0,0,7
2328,1,Internet,RoundTrip,92,22,23,Sun,BDOMEL,Australia,1,1,1,0,8.83
2329,1,Internet,RoundTrip,51,90,1,Thu,BDOMEL,Australia,1,0,1,1,8.83
2330,1,Internet,RoundTrip,12,27,22,Thu,BDOMEL,Australia,1,0,0,0,8.83
2331,2,Internet,RoundTrip,32,18,6,Tue,BDOMEL,Australia,1,1,1,0,8.83
2332,1,Internet,RoundTrip,28,70,5,Fri,BDOMEL,Indonesia,1,0,1,1,8.83
2333,1,Internet,RoundTrip,6,89,3,Sat,BDOMEL,Indonesia,1,1,1,0,8.83
2334,1,Mobile,RoundTrip,53,91,5,Sat,BDOMEL,Australia,1,0,1,0,8.83
2335,2,Internet,RoundTrip,322,19,0,Wed,BDOMEL,Indonesia,0,0,0,1,8.83
2336,3,Internet,RoundTrip,156,19,1,Fri,BDOMEL,Indonesia,1,1,1,1,8.83
2337,1,Internet,RoundTrip,96,27,6,Wed,BDOMEL,Singapore,1,0,0,0,8.83
2338,2,Internet,RoundTrip,311,20,7,Sun,BDOMEL,Australia,1,0,0,0,8.83
2339,3,Internet,RoundTrip,164,21,6,Fri,BDOMEL,Indonesia,1,1,1,0,8.83
2340,1,Internet,RoundTrip,31,21,17,Sun,BDOMEL,Indonesia,1,0,0,0,8.83
2341,1,Internet,RoundTrip,13,87,6,Thu,BDOMEL,Indonesia,1,0,1,0,8.83
2342,2,Internet,RoundTrip,277,64,7,Mon,BDOMEL,Indonesia,0,1,0,0,8.83
2343,5,Mobile,RoundTrip,320,21,23,Fri,BDOMEL,Indonesia,0,0,0,0,8.83
2344,6,Internet,RoundTrip,323,19,23,Tue,BDOMEL,Indonesia,0,0,0,1,8.83
2345,1,Internet,RoundTrip,7,23,10,Tue,BDOMEL,Australia,1,0,1,0,8.83
2346,1,Internet,RoundTrip,218,33,5,Thu,BDOMEL,Indonesia,1,0,0,1,8.83
2347,1,Internet,RoundTrip,61,42,7,Sat,BDOMEL,South Korea,0,0,1,0,8.83
2348,2,Internet,RoundTrip,359,18,13,Sat,BDOMEL,Australia,1,1,1,0,8.83
2349,1,Internet,RoundTrip,89,31,10,Thu,BDOMEL,Australia,1,1,1,0,8.83
2350,3,Internet,RoundTrip,103,29,9,Tue,BDOOOL,Australia,0,0,0,0,8.83
2351,1,Internet,RoundTrip,59,28,6,Sun,BDOOOL,Australia,1,0,0,0,8.83
2352,1,Internet,RoundTrip,18,91,0,Sun,BDOOOL,Australia,1,0,1,1,8.83
2353,1,Internet,RoundTrip,0,18,1,Tue,BDOOOL,Australia,0,0,0,0,8.83
2354,2,Internet,RoundTrip,271,23,16,Sat,BDOOOL,Indonesia,1,1,0,1,8.83
2355,1,Internet,RoundTrip,61,25,5,Fri,BDOOOL,Australia,1,0,1,0,8.83
2356,3,Internet,RoundTrip,37,27,13,Thu,BDOOOL,Australia,1,1,1,0,8.83
2357,1,Internet,RoundTrip,7,228,1,Wed,BDOOOL,Australia,1,0,0,0,8.83
2358,1,Internet,RoundTrip,36,48,9,Thu,BDOPEK,China,0,0,0,0,6.42
2359,1,Internet,RoundTrip,45,55,0,Sat,BDOPEK,Indonesia,1,1,0,0,6.42
2360,1,Internet,RoundTrip,4,17,0,Wed,BDOPER,Australia,1,1,1,0,5.62
2361,2,Internet,RoundTrip,57,22,14,Fri,BDOPER,Hong Kong,1,0,1,0,5.62
2362,1,Internet,RoundTrip,27,91,11,Sun,BDOPER,Australia,1,1,1,0,5.62
2363,1,Mobile,RoundTrip,26,25,10,Tue,BDOPER,Australia,1,0,0,0,5.62
2364,1,Internet,RoundTrip,16,32,6,Sat,BDOPER,Australia,1,0,1,1,5.62
2365,1,Internet,RoundTrip,102,20,11,Mon,BDOPER,Australia,1,0,1,0,5.62
2366,1,Internet,RoundTrip,66,27,6,Fri,BDOPUS,South Korea,1,0,0,0,6.33
2367,1,Internet,RoundTrip,65,120,2,Mon,BDOPUS,South Korea,1,0,0,0,6.33
2368,2,Internet,RoundTrip,24,160,8,Tue,BDOPUS,South Korea,1,0,0,0,6.33
2369,1,Internet,RoundTrip,7,17,9,Wed,BDOPUS,South Korea,1,1,1,0,6.33
2370,3,Internet,RoundTrip,17,19,6,Sun,BDOPUS,Indonesia,1,0,1,0,6.33
2371,4,Internet,RoundTrip,77,30,0,Fri,BDOPUS,South Korea,1,1,0,0,6.33
2372,2,Internet,RoundTrip,80,28,11,Thu,BDOPUS,South Korea,1,0,0,0,6.33
2373,1,Internet,RoundTrip,24,79,11,Wed,BDOPUS,Indonesia,1,0,0,0,6.33
2374,1,Internet,RoundTrip,3,31,6,Fri,BDOPVG,Taiwan,1,1,1,1,5.33
2375,1,Internet,RoundTrip,1,60,2,Tue,BDOPVG,China,1,0,0,0,5.33
2376,1,Internet,RoundTrip,17,28,3,Tue,BDOPVG,Indonesia,1,0,0,1,5.33
2377,1,Internet,RoundTrip,37,140,0,Fri,BDOSYD,Australia,1,0,0,0,8.58
2378,1,Internet,RoundTrip,2,69,3,Sat,BDOSYD,Australia,1,0,1,1,8.58
2379,1,Internet,RoundTrip,124,81,16,Tue,BDOSYD,Australia,1,0,1,1,8.58
2380,1,Internet,RoundTrip,41,18,9,Fri,BDOSYD,Australia,1,0,1,0,8.58
2381,2,Internet,RoundTrip,98,20,7,Tue,BDOSYD,Australia,1,1,1,0,8.58
2382,1,Internet,RoundTrip,261,22,7,Sun,BDOSYD,Australia,1,0,1,0,8.58
2383,1,Mobile,RoundTrip,51,21,4,Tue,BDOSYD,Indonesia,1,0,0,0,8.58
2384,1,Internet,RoundTrip,119,30,10,Tue,BDOSYD,Australia,1,0,1,0,8.58
2385,1,Internet,RoundTrip,124,21,19,Fri,BDOSYD,Australia,1,0,0,0,8.58
2386,1,Internet,RoundTrip,15,55,7,Tue,BDOSYD,Australia,1,0,1,0,8.58
2387,2,Mobile,RoundTrip,4,160,9,Wed,BDOSYD,Australia,1,1,1,0,8.58
2388,1,Internet,RoundTrip,32,41,3,Sun,BDOSYD,Australia,1,0,1,0,8.58
2389,1,Internet,RoundTrip,153,23,13,Thu,BDOSYD,Australia,1,1,0,0,8.58
2390,1,Internet,RoundTrip,14,19,5,Wed,BDOSYD,Indonesia,1,1,1,0,8.58
2391,1,Mobile,RoundTrip,41,89,1,Fri,BDOSYD,Australia,1,1,1,0,8.58
2392,1,Internet,RoundTrip,38,140,23,Thu,BDOSYD,Australia,1,0,1,0,8.58
2393,2,Internet,RoundTrip,295,38,14,Tue,BDOSYD,Indonesia,0,0,0,0,8.58
2394,1,Internet,RoundTrip,51,32,16,Fri,BDOTPE,Taiwan,1,0,0,1,4.67
2395,1,Internet,RoundTrip,54,43,1,Mon,BDOTPE,Taiwan,1,0,1,0,4.67
2396,2,Internet,RoundTrip,80,47,4,Thu,BDOTPE,Taiwan,1,0,0,0,4.67
2397,1,Internet,RoundTrip,218,26,3,Tue,BDOXIY,Indonesia,1,1,0,0,5
2398,1,Internet,RoundTrip,100,60,13,Sat,BDOXIY,China,0,0,0,0,5
2399,1,Internet,RoundTrip,93,28,6,Fri,BKICKG,Malaysia,1,0,0,0,4.83
2400,1,Mobile,RoundTrip,29,19,14,Wed,BKICKG,Malaysia,1,0,1,0,4.83
2401,2,Internet,RoundTrip,20,18,13,Wed,BKICKG,Malaysia,1,0,0,0,4.83
2402,1,Internet,RoundTrip,22,22,14,Fri,BKICTS,Malaysia,1,0,0,1,8.67
2403,1,Internet,RoundTrip,26,72,15,Fri,BKICTS,Malaysia,1,1,1,1,8.67
2404,3,Internet,RoundTrip,110,21,1,Tue,BKICTS,Malaysia,1,1,0,0,8.67
2405,1,Internet,RoundTrip,5,59,14,Wed,BKICTU,China,1,0,1,0,4.72
2406,1,Internet,RoundTrip,47,63,13,Sun,BKICTU,Malaysia,1,0,0,1,4.72
2407,2,Mobile,RoundTrip,11,17,13,Fri,BKICTU,Malaysia,1,1,0,0,4.72
2408,3,Internet,RoundTrip,211,30,6,Sun,BKICTU,Malaysia,1,0,0,0,4.72
2409,2,Mobile,RoundTrip,56,21,4,Tue,BKICTU,Malaysia,1,1,1,1,4.72
2410,2,Internet,RoundTrip,91,19,14,Fri,BKICTU,Malaysia,0,0,0,0,4.72
2411,1,Internet,RoundTrip,38,58,15,Fri,BKIHND,Japan,0,0,1,0,7.57
2412,1,Internet,RoundTrip,4,87,9,Mon,BKIHND,Malaysia,1,0,1,0,7.57
2413,1,Internet,RoundTrip,25,28,10,Tue,BKIHND,Japan,1,0,0,0,7.57
2414,1,Internet,RoundTrip,50,22,9,Thu,BKIHND,Malaysia,1,0,0,1,7.57
2415,1,Internet,RoundTrip,2,89,9,Tue,BKIHND,Malaysia,1,0,0,0,7.57
2416,1,Internet,RoundTrip,242,26,17,Sat,BKIHND,Malaysia,1,0,0,0,7.57
2417,1,Internet,RoundTrip,3,110,12,Sat,BKIHND,Malaysia,1,0,1,0,7.57
2418,1,Internet,RoundTrip,20,32,12,Wed,BKIHND,Malaysia,1,1,1,0,7.57
2419,1,Internet,RoundTrip,51,37,16,Fri,BKIHND,Malaysia,0,0,0,0,7.57
2420,1,Internet,RoundTrip,195,26,13,Tue,BKIHND,Japan,1,0,0,0,7.57
2421,1,Internet,RoundTrip,38,21,9,Sun,BKIHND,Malaysia,1,1,1,0,7.57
2422,1,Internet,RoundTrip,18,19,0,Fri,BKIHND,Japan,1,0,0,0,7.57
